FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2025-10-12,26,Producto Modelo 26,2,1269.87,51,Wayne Ent. 51,6,Tienda Sucursal 6
2025-10-13,25,Producto Modelo 25,2,1093.94,46,ACME Corp 46,6,Tienda Sucursal 6
2025-10-13,1,Producto Modelo 1,2,623.25,9,Globex 9,8,Tienda Outlet 8
2025-10-13,40,Producto Modelo 40,3,219.02,24,Globex 24,8,Tienda Outlet 8
2025-10-13,32,Producto Modelo 32,1,1770.83,18,Dunder Mifflin 18,9,Tienda Outlet 9
2025-10-13,11,Producto Modelo 11,3,271.39,3,Wayne Ent. 3,3,Tienda Online 3
2025-10-13,23,Producto Modelo 23,1,70.45,46,ACME Corp 46,1,Tienda Online 1
2025-10-13,42,Producto Modelo 42,3,425.72,80,Globex 80,6,Tienda Sucursal 6
2025-10-13,15,Producto Modelo 15,3,1526.58,33,Globex 33,3,Tienda Online 3
2025-10-13,19,Producto Modelo 19,3,1195.73,1,ACME Corp 1,3,Tienda Online 3
2025-10-13,44,Producto Modelo 44,1,331.77,60,ACME Corp 60,9,Tienda Outlet 9
2025-10-13,15,Producto Modelo 15,3,1526.58,66,Wayne Ent. 66,4,Tienda Sucursal 4
2025-10-13,46,Producto Modelo 46,1,1433.28,13,Globex 13,5,Tienda Online 5
2025-10-13,37,Producto Modelo 37,3,1086.66,47,Dunder Mifflin 47,4,Tienda Sucursal 4
2025-10-13,10,Producto Modelo 10,1,700.71,52,Globex 52,4,Tienda Sucursal 4
2025-10-13,25,Producto Modelo 25,2,1093.94,48,Globex 48,2,Tienda Sucursal 2
2025-10-14,35,Producto Modelo 35,2,1593.35,35,Dunder Mifflin 35,6,Tienda Sucursal 6
2025-10-14,8,Producto Modelo 8,3,1636.17,10,Wayne Ent. 10,6,Tienda Sucursal 6
2025-10-14,18,Producto Modelo 18,3,1516.5,17,Wayne Ent. 17,10,Tienda Sucursal 10
2025-10-14,4,Producto Modelo 4,1,1183.86,96,Wayne Ent. 96,5,Tienda Online 5
2025-10-14,1,Producto Modelo 1,3,623.25,56,Globex 56,4,Tienda Sucursal 4
2025-10-14,19,Producto Modelo 19,1,1195.73,11,Wayne Ent. 11,5,Tienda Online 5
2025-10-15,29,Producto Modelo 29,3,496.38,100,Wayne Ent. 100,10,Tienda Sucursal 10
2025-10-15,44,Producto Modelo 44,1,331.77,56,Globex 56,10,Tienda Sucursal 10
2025-10-15,2,Producto Modelo 2,3,1242.79,55,Dunder Mifflin 55,7,Tienda Sucursal 7
2025-10-15,6,Producto Modelo 6,1,1040.57,49,Globex 49,9,Tienda Outlet 9
2025-10-15,14,Producto Modelo 14,3,978.72,92,Globex 92,10,Tienda Sucursal 10
2025-10-15,8,Producto Modelo 8,1,1636.17,66,Wayne Ent. 66,7,Tienda Sucursal 7
2025-10-15,24,Producto Modelo 24,2,1356.26,2,Globex 2,5,Tienda Online 5
2025-10-15,45,Producto Modelo 45,1,686.93,47,Dunder Mifflin 47,8,Tienda Outlet 8
2025-10-15,22,Producto Modelo 22,1,950.08,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2025-10-15,39,Producto Modelo 39,1,818.21,51,Wayne Ent. 51,2,Tienda Sucursal 2
2025-10-15,42,Producto Modelo 42,2,425.72,100,Wayne Ent. 100,7,Tienda Sucursal 7
2025-10-15,37,Producto Modelo 37,3,1086.66,4,Dunder Mifflin 4,1,Tienda Online 1
2025-10-15,9,Producto Modelo 9,2,638.62,1,ACME Corp 1,9,Tienda Outlet 9
2025-10-15,28,Producto Modelo 28,3,1082.48,92,Globex 92,4,Tienda Sucursal 4
2025-10-16,13,Producto Modelo 13,3,-150.0,93,Globex 93,6,Tienda Sucursal 6
2025-10-16,9,Producto Modelo 9,1,638.62,38,Globex 38,9,Tienda Outlet 9
2025-10-16,3,Producto Modelo 3,1,1389.15,79,Globex 79,3,Tienda Online 3
2025-10-16,13,Producto Modelo 13,2,-150.0,41,Dunder Mifflin 41,4,Tienda Sucursal 4
2025-10-16,1,Producto Modelo 1,1,623.25,61,Wayne Ent. 61,8,Tienda Outlet 8
2025-10-16,43,Producto Modelo 43,1,852.46,54,Wayne Ent. 54,8,Tienda Outlet 8
2025-10-16,34,Producto Modelo 34,2,1571.22,26,Dunder Mifflin 26,4,Tienda Sucursal 4
2025-10-16,39,Producto Modelo 39,3,818.21,29,Globex 29,4,Tienda Sucursal 4
2025-10-16,3,Producto Modelo 3,3,1389.15,49,Globex 49,8,Tienda Outlet 8
2025-10-16,42,Producto Modelo 42,1,425.72,48,Globex 48,4,Tienda Sucursal 4
2025-10-16,22,Producto Modelo 22,3,950.08,94,Dunder Mifflin 94,5,Tienda Online 5
2025-10-16,49,Producto Modelo 49,3,99.19,77,Wayne Ent. 77,5,Tienda Online 5
2025-10-16,23,Producto Modelo 23,1,70.45,22,ACME Corp 22,1,Tienda Online 1
2025-10-17,28,Producto Modelo 28,3,1082.48,86,Dunder Mifflin 86,5,Tienda Online 5
2025-10-17,22,Producto Modelo 22,1,950.08,44,Globex 44,2,Tienda Sucursal 2
2025-10-17,25,Producto Modelo 25,3,1093.94,3,Wayne Ent. 3,7,Tienda Sucursal 7
2025-10-17,49,Producto Modelo 49,2,99.19,84,Dunder Mifflin 84,8,Tienda Outlet 8
2025-10-17,17,Producto Modelo 17,1,296.83,19,Globex 19,6,Tienda Sucursal 6
2025-10-17,36,Producto Modelo 36,2,516.39,42,Dunder Mifflin 42,1,Tienda Online 1
2025-10-17,13,Producto Modelo 13,2,-150.0,15,Globex 15,4,Tienda Sucursal 4
2025-10-17,37,Producto Modelo 37,1,1086.66,50,Dunder Mifflin 50,2,Tienda Sucursal 2
2025-10-17,3,Producto Modelo 3,2,1389.15,19,Globex 19,5,Tienda Online 5
2025-10-17,33,Producto Modelo 33,3,1312.75,96,Wayne Ent. 96,10,Tienda Sucursal 10
2025-10-17,45,Producto Modelo 45,2,686.93,64,Globex 64,9,Tienda Outlet 9
2025-10-17,9,Producto Modelo 9,1,638.62,18,Dunder Mifflin 18,6,Tienda Sucursal 6
2025-10-17,34,Producto Modelo 34,3,1571.22,55,Dunder Mifflin 55,10,Tienda Sucursal 10
2025-10-17,18,Producto Modelo 18,3,1516.5,80,Globex 80,6,Tienda Sucursal 6
2025-10-17,33,Producto Modelo 33,1,1312.75,84,Dunder Mifflin 84,6,Tienda Sucursal 6
2025-10-18,35,Producto Modelo 35,2,1593.35,58,Dunder Mifflin 58,5,Tienda Online 5
2025-10-18,39,Producto Modelo 39,1,818.21,77,Wayne Ent. 77,6,Tienda Sucursal 6
2025-10-18,10,Producto Modelo 10,1,700.71,6,Wayne Ent. 6,1,Tienda Online 1
2025-10-18,27,Producto Modelo 27,3,182.09,61,Wayne Ent. 61,6,Tienda Sucursal 6
2025-10-18,32,Producto Modelo 32,2,1770.83,69,Globex 69,8,Tienda Outlet 8
2025-10-18,21,Producto Modelo 21,2,881.45,61,Wayne Ent. 61,5,Tienda Online 5
2025-10-18,42,Producto Modelo 42,3,425.72,84,Dunder Mifflin 84,5,Tienda Online 5
2025-10-18,20,Producto Modelo 20,1,534.57,7,Dunder Mifflin 7,9,Tienda Outlet 9
2025-10-18,42,Producto Modelo 42,3,425.72,90,Wayne Ent. 90,2,Tienda Sucursal 2
2025-10-18,37,Producto Modelo 37,3,1086.66,27,Dunder Mifflin 27,6,Tienda Sucursal 6
2025-10-18,7,Producto Modelo 7,3,890.75,21,ACME Corp 21,5,Tienda Online 5
2025-10-18,13,Producto Modelo 13,2,-150.0,26,Dunder Mifflin 26,8,Tienda Outlet 8
2025-10-18,42,Producto Modelo 42,1,425.72,35,Dunder Mifflin 35,2,Tienda Sucursal 2
2025-10-19,27,Producto Modelo 27,3,182.09,62,ACME Corp 62,1,Tienda Online 1
2025-10-19,13,Producto Modelo 13,3,-150.0,99,ACME Corp 99,9,Tienda Outlet 9
2025-10-19,2,Producto Modelo 2,2,1242.79,82,Wayne Ent. 82,4,Tienda Sucursal 4
2025-10-19,50,Producto Modelo 50,2,801.81,10,Wayne Ent. 10,1,Tienda Online 1
2025-10-19,5,Producto Modelo 5,3,624.92,98,Wayne Ent. 98,8,Tienda Outlet 8
2025-10-19,11,Producto Modelo 11,2,271.39,95,Globex 95,7,Tienda Sucursal 7
2025-10-19,1,Producto Modelo 1,3,623.25,35,Dunder Mifflin 35,9,Tienda Outlet 9
2025-10-19,38,Producto Modelo 38,2,466.61,75,Wayne Ent. 75,5,Tienda Online 5
2025-10-20,44,Producto Modelo 44,2,331.77,98,Wayne Ent. 98,5,Tienda Online 5
2025-10-20,12,Producto Modelo 12,1,538.41,41,Dunder Mifflin 41,7,Tienda Sucursal 7
2025-10-20,16,Producto Modelo 16,2,1728.39,80,Globex 80,8,Tienda Outlet 8
2025-10-20,15,Producto Modelo 15,2,1526.58,94,Dunder Mifflin 94,3,Tienda Online 3
2025-10-20,29,Producto Modelo 29,1,496.38,70,Wayne Ent. 70,6,Tienda Sucursal 6
2025-10-21,3,Producto Modelo 3,1,1389.15,53,Wayne Ent. 53,1,Tienda Online 1
2025-10-21,8,Producto Modelo 8,3,1636.17,91,Dunder Mifflin 91,9,Tienda Outlet 9
2025-10-21,9,Producto Modelo 9,3,638.62,67,ACME Corp 67,9,Tienda Outlet 9
2025-10-21,20,Producto Modelo 20,1,534.57,54,Wayne Ent. 54,6,Tienda Sucursal 6
2025-10-21,43,Producto Modelo 43,2,852.46,69,Globex 69,2,Tienda Sucursal 2
2025-10-21,13,Producto Modelo 13,1,-150.0,67,ACME Corp 67,6,Tienda Sucursal 6
2025-10-21,3,Producto Modelo 3,3,1389.15,14,ACME Corp 14,1,Tienda Online 1
2025-10-21,27,Producto Modelo 27,2,182.09,12,Globex 12,4,Tienda Sucursal 4
2025-10-21,18,Producto Modelo 18,2,1516.5,27,Dunder Mifflin 27,1,Tienda Online 1
2025-10-21,6,Producto Modelo 6,2,1040.57,77,Wayne Ent. 77,7,Tienda Sucursal 7
2025-10-21,43,Producto Modelo 43,2,852.46,58,Dunder Mifflin 58,8,Tienda Outlet 8
2025-10-21,10,Producto Modelo 10,2,700.71,20,Globex 20,5,Tienda Online 5
2025-10-21,21,Producto Modelo 21,1,881.45,47,Dunder Mifflin 47,9,Tienda Outlet 9
2025-10-22,22,Producto Modelo 22,2,950.08,79,Globex 79,4,Tienda Sucursal 4
2025-10-22,33,Producto Modelo 33,2,1312.75,53,Wayne Ent. 53,6,Tienda Sucursal 6
2025-10-22,49,Producto Modelo 49,3,99.19,14,ACME Corp 14,6,Tienda Sucursal 6
2025-10-22,1,Producto Modelo 1,1,623.25,22,ACME Corp 22,10,Tienda Sucursal 10
2025-10-22,5,Producto Modelo 5,1,624.92,36,Globex 36,4,Tienda Sucursal 4
2025-10-22,8,Producto Modelo 8,2,1636.17,1,ACME Corp 1,9,Tienda Outlet 9
2025-10-22,7,Producto Modelo 7,2,890.75,96,Wayne Ent. 96,5,Tienda Online 5
2025-10-22,30,Producto Modelo 30,3,532.83,41,Dunder Mifflin 41,1,Tienda Online 1
2025-10-22,22,Producto Modelo 22,1,950.08,14,ACME Corp 14,1,Tienda Online 1
2025-10-22,2,Producto Modelo 2,1,1242.79,68,Wayne Ent. 68,6,Tienda Sucursal 6
2025-10-23,24,Producto Modelo 24,2,1356.26,32,Globex 32,2,Tienda Sucursal 2
2025-10-23,35,Producto Modelo 35,3,1593.35,75,Wayne Ent. 75,4,Tienda Sucursal 4
2025-10-23,34,Producto Modelo 34,1,1571.22,30,ACME Corp 30,6,Tienda Sucursal 6
2025-10-23,35,Producto Modelo 35,2,1593.35,40,ACME Corp 40,7,Tienda Sucursal 7
2025-10-23,20,Producto Modelo 20,2,534.57,38,Globex 38,7,Tienda Sucursal 7
2025-10-23,39,Producto Modelo 39,2,818.21,14,ACME Corp 14,7,Tienda Sucursal 7
2025-10-23,7,Producto Modelo 7,3,890.75,53,Wayne Ent. 53,10,Tienda Sucursal 10
2025-10-24,45,Producto Modelo 45,1,686.93,96,Wayne Ent. 96,2,Tienda Sucursal 2
2025-10-24,20,Producto Modelo 20,1,534.57,35,Dunder Mifflin 35,6,Tienda Sucursal 6
2025-10-24,41,Producto Modelo 41,3,541.4,19,Globex 19,9,Tienda Outlet 9
2025-10-24,48,Producto Modelo 48,2,1675.08,92,Globex 92,3,Tienda Online 3
2025-10-24,45,Producto Modelo 45,2,686.93,38,Globex 38,9,Tienda Outlet 9
2025-10-24,44,Producto Modelo 44,3,331.77,29,Globex 29,3,Tienda Online 3
2025-10-25,47,Producto Modelo 47,2,1071.38,97,Dunder Mifflin 97,5,Tienda Online 5
2025-10-25,28,Producto Modelo 28,2,1082.48,42,Dunder Mifflin 42,1,Tienda Online 1
2025-10-25,1,Producto Modelo 1,3,623.25,70,Wayne Ent. 70,3,Tienda Online 3
2025-10-25,26,Producto Modelo 26,3,1269.87,2,Globex 2,9,Tienda Outlet 9
2025-10-25,9,Producto Modelo 9,2,638.62,18,Dunder Mifflin 18,2,Tienda Sucursal 2
2025-10-25,8,Producto Modelo 8,1,1636.17,53,Wayne Ent. 53,5,Tienda Online 5
2025-10-25,4,Producto Modelo 4,2,1183.86,15,Globex 15,3,Tienda Online 3
2025-10-25,22,Producto Modelo 22,2,950.08,7,Dunder Mifflin 7,2,Tienda Sucursal 2
2025-10-25,41,Producto Modelo 41,3,541.4,59,Dunder Mifflin 59,7,Tienda Sucursal 7
2025-10-25,49,Producto Modelo 49,2,99.19,37,Dunder Mifflin 37,1,Tienda Online 1
2025-10-25,41,Producto Modelo 41,2,541.4,87,Wayne Ent. 87,4,Tienda Sucursal 4
2025-10-25,30,Producto Modelo 30,3,532.83,39,Wayne Ent. 39,4,Tienda Sucursal 4
2025-10-25,32,Producto Modelo 32,3,1770.83,5,Globex 5,10,Tienda Sucursal 10
2025-10-25,6,Producto Modelo 6,1,1040.57,45,Globex 45,5,Tienda Online 5
2025-10-25,47,Producto Modelo 47,1,1071.38,33,Globex 33,3,Tienda Online 3
2025-10-26,33,Producto Modelo 33,3,1312.75,24,Globex 24,8,Tienda Outlet 8
2025-10-26,8,Producto Modelo 8,1,1636.17,23,ACME Corp 23,7,Tienda Sucursal 7
2025-10-26,47,Producto Modelo 47,1,1071.38,40,ACME Corp 40,4,Tienda Sucursal 4
2025-10-26,36,Producto Modelo 36,2,516.39,34,Wayne Ent. 34,6,Tienda Sucursal 6
2025-10-26,34,Producto Modelo 34,2,1571.22,44,Globex 44,8,Tienda Outlet 8
2025-10-27,50,Producto Modelo 50,1,801.81,89,ACME Corp 89,5,Tienda Online 5
2025-10-27,1,Producto Modelo 1,3,623.25,65,Dunder Mifflin 65,3,Tienda Online 3
2025-10-27,41,Producto Modelo 41,3,541.4,84,Dunder Mifflin 84,10,Tienda Sucursal 10
2025-10-27,30,Producto Modelo 30,1,532.83,41,Dunder Mifflin 41,7,Tienda Sucursal 7
2025-10-27,36,Producto Modelo 36,3,516.39,41,Dunder Mifflin 41,9,Tienda Outlet 9
2025-10-27,16,Producto Modelo 16,1,1728.39,86,Dunder Mifflin 86,10,Tienda Sucursal 10
2025-10-27,3,Producto Modelo 3,2,1389.15,76,Globex 76,4,Tienda Sucursal 4
2025-10-27,49,Producto Modelo 49,2,99.19,77,Wayne Ent. 77,8,Tienda Outlet 8
2025-10-27,32,Producto Modelo 32,1,1770.83,78,Globex 78,3,Tienda Online 3
2025-10-27,12,Producto Modelo 12,3,538.41,75,Wayne Ent. 75,10,Tienda Sucursal 10
2025-10-27,13,Producto Modelo 13,1,-150.0,12,Globex 12,7,Tienda Sucursal 7
2025-10-27,11,Producto Modelo 11,2,271.39,11,Wayne Ent. 11,4,Tienda Sucursal 4
2025-10-27,8,Producto Modelo 8,2,1636.17,69,Globex 69,2,Tienda Sucursal 2
2025-10-27,2,Producto Modelo 2,2,1242.79,48,Globex 48,1,Tienda Online 1
2025-10-28,27,Producto Modelo 27,2,182.09,6,Wayne Ent. 6,9,Tienda Outlet 9
2025-10-28,3,Producto Modelo 3,2,1389.15,4,Dunder Mifflin 4,8,Tienda Outlet 8
2025-10-28,5,Producto Modelo 5,2,624.92,70,Wayne Ent. 70,8,Tienda Outlet 8
2025-10-28,15,Producto Modelo 15,3,1526.58,87,Wayne Ent. 87,2,Tienda Sucursal 2
2025-10-28,43,Producto Modelo 43,3,852.46,67,ACME Corp 67,1,Tienda Online 1
2025-10-28,46,Producto Modelo 46,3,1433.28,36,Globex 36,2,Tienda Sucursal 2
2025-10-28,32,Producto Modelo 32,1,1770.83,4,Dunder Mifflin 4,8,Tienda Outlet 8
2025-10-28,3,Producto Modelo 3,2,1389.15,64,Globex 64,10,Tienda Sucursal 10
2025-10-28,11,Producto Modelo 11,3,271.39,45,Globex 45,7,Tienda Sucursal 7
2025-10-28,45,Producto Modelo 45,1,686.93,81,ACME Corp 81,1,Tienda Online 1
2025-10-28,37,Producto Modelo 37,1,1086.66,53,Wayne Ent. 53,3,Tienda Online 3
2025-10-28,24,Producto Modelo 24,3,1356.26,20,Globex 20,9,Tienda Outlet 9
2025-10-28,42,Producto Modelo 42,2,425.72,75,Wayne Ent. 75,1,Tienda Online 1
2025-10-29,27,Producto Modelo 27,3,182.09,17,Wayne Ent. 17,8,Tienda Outlet 8
2025-10-29,31,Producto Modelo 31,3,1051.87,34,Wayne Ent. 34,9,Tienda Outlet 9
2025-10-29,17,Producto Modelo 17,3,296.83,61,Wayne Ent. 61,6,Tienda Sucursal 6
2025-10-29,35,Producto Modelo 35,1,1593.35,73,Globex 73,4,Tienda Sucursal 4
2025-10-29,46,Producto Modelo 46,3,1433.28,66,Wayne Ent. 66,3,Tienda Online 3
2025-10-29,18,Producto Modelo 18,1,1516.5,60,ACME Corp 60,8,Tienda Outlet 8
2025-10-29,39,Producto Modelo 39,2,818.21,85,Globex 85,4,Tienda Sucursal 4
2025-10-29,42,Producto Modelo 42,1,425.72,73,Globex 73,4,Tienda Sucursal 4
2025-10-29,43,Producto Modelo 43,3,852.46,72,Globex 72,5,Tienda Online 5
2025-10-29,42,Producto Modelo 42,3,425.72,3,Wayne Ent. 3,3,Tienda Online 3
2025-10-29,9,Producto Modelo 9,2,638.62,91,Dunder Mifflin 91,3,Tienda Online 3
2025-10-29,33,Producto Modelo 33,1,1312.75,87,Wayne Ent. 87,5,Tienda Online 5
2025-10-29,13,Producto Modelo 13,3,-150.0,90,Wayne Ent. 90,8,Tienda Outlet 8
2025-10-30,3,Producto Modelo 3,1,1389.15,37,Dunder Mifflin 37,2,Tienda Sucursal 2
2025-10-30,26,Producto Modelo 26,2,1269.87,52,Globex 52,8,Tienda Outlet 8
2025-10-30,20,Producto Modelo 20,2,534.57,47,Dunder Mifflin 47,8,Tienda Outlet 8
2025-10-30,30,Producto Modelo 30,2,532.83,3,Wayne Ent. 3,6,Tienda Sucursal 6
2025-10-30,12,Producto Modelo 12,3,538.41,41,Dunder Mifflin 41,1,Tienda Online 1
2025-10-31,8,Producto Modelo 8,3,1636.17,36,Globex 36,5,Tienda Online 5
2025-10-31,5,Producto Modelo 5,2,624.92,76,Globex 76,5,Tienda Online 5
2025-10-31,15,Producto Modelo 15,1,1526.58,68,Wayne Ent. 68,3,Tienda Online 3
2025-10-31,16,Producto Modelo 16,3,1728.39,52,Globex 52,3,Tienda Online 3
2025-10-31,20,Producto Modelo 20,2,534.57,12,Globex 12,8,Tienda Outlet 8
2025-10-31,27,Producto Modelo 27,3,182.09,91,Dunder Mifflin 91,5,Tienda Online 5
2025-11-01,47,Producto Modelo 47,1,1071.38,71,ACME Corp 71,1,Tienda Online 1
2025-11-01,5,Producto Modelo 5,1,624.92,87,Wayne Ent. 87,5,Tienda Online 5
2025-11-01,44,Producto Modelo 44,3,331.77,3,Wayne Ent. 3,5,Tienda Online 5
2025-11-01,5,Producto Modelo 5,2,624.92,33,Globex 33,4,Tienda Sucursal 4
2025-11-01,27,Producto Modelo 27,3,182.09,26,Dunder Mifflin 26,9,Tienda Outlet 9
2025-11-02,28,Producto Modelo 28,1,1082.48,83,Wayne Ent. 83,7,Tienda Sucursal 7
2025-11-02,24,Producto Modelo 24,1,1356.26,23,ACME Corp 23,5,Tienda Online 5
2025-11-02,14,Producto Modelo 14,2,978.72,94,Dunder Mifflin 94,6,Tienda Sucursal 6
2025-11-02,29,Producto Modelo 29,2,496.38,32,Globex 32,8,Tienda Outlet 8
2025-11-02,39,Producto Modelo 39,2,818.21,2,Globex 2,1,Tienda Online 1
2025-11-02,42,Producto Modelo 42,3,425.72,18,Dunder Mifflin 18,9,Tienda Outlet 9
2025-11-03,19,Producto Modelo 19,2,1195.73,47,Dunder Mifflin 47,8,Tienda Outlet 8
2025-11-03,50,Producto Modelo 50,2,801.81,83,Wayne Ent. 83,8,Tienda Outlet 8
2025-11-03,4,Producto Modelo 4,2,1183.86,7,Dunder Mifflin 7,6,Tienda Sucursal 6
2025-11-03,25,Producto Modelo 25,2,1093.94,14,ACME Corp 14,4,Tienda Sucursal 4
2025-11-03,37,Producto Modelo 37,3,1086.66,74,ACME Corp 74,1,Tienda Online 1
2025-11-03,31,Producto Modelo 31,3,1051.87,9,Globex 9,2,Tienda Sucursal 2
2025-11-03,13,Producto Modelo 13,2,-150.0,69,Globex 69,8,Tienda Outlet 8
2025-11-03,42,Producto Modelo 42,3,425.72,14,ACME Corp 14,2,Tienda Sucursal 2
2025-11-04,38,Producto Modelo 38,3,466.61,29,Globex 29,2,Tienda Sucursal 2
2025-11-04,10,Producto Modelo 10,2,700.71,63,Dunder Mifflin 63,3,Tienda Online 3
2025-11-04,42,Producto Modelo 42,1,425.72,98,Wayne Ent. 98,8,Tienda Outlet 8
2025-11-04,7,Producto Modelo 7,2,890.75,91,Dunder Mifflin 91,6,Tienda Sucursal 6
2025-11-04,13,Producto Modelo 13,3,-150.0,67,ACME Corp 67,3,Tienda Online 3
2025-11-04,47,Producto Modelo 47,1,1071.38,5,Globex 5,7,Tienda Sucursal 7
2025-11-04,37,Producto Modelo 37,2,1086.66,64,Globex 64,4,Tienda Sucursal 4
2025-11-04,31,Producto Modelo 31,1,1051.87,28,ACME Corp 28,4,Tienda Sucursal 4
2025-11-04,50,Producto Modelo 50,2,801.81,24,Globex 24,1,Tienda Online 1
2025-11-04,46,Producto Modelo 46,2,1433.28,47,Dunder Mifflin 47,6,Tienda Sucursal 6
2025-11-04,34,Producto Modelo 34,1,1571.22,2,Globex 2,9,Tienda Outlet 9
2025-11-04,21,Producto Modelo 21,3,881.45,56,Globex 56,7,Tienda Sucursal 7
2025-11-05,41,Producto Modelo 41,3,541.4,26,Dunder Mifflin 26,8,Tienda Outlet 8
2025-11-05,5,Producto Modelo 5,1,624.92,31,Dunder Mifflin 31,6,Tienda Sucursal 6
2025-11-05,49,Producto Modelo 49,3,99.19,31,Dunder Mifflin 31,10,Tienda Sucursal 10
2025-11-05,46,Producto Modelo 46,2,1433.28,54,Wayne Ent. 54,8,Tienda Outlet 8
2025-11-05,48,Producto Modelo 48,2,1675.08,30,ACME Corp 30,7,Tienda Sucursal 7
2025-11-05,8,Producto Modelo 8,1,1636.17,29,Globex 29,2,Tienda Sucursal 2
2025-11-05,44,Producto Modelo 44,3,331.77,93,Globex 93,1,Tienda Online 1
2025-11-05,38,Producto Modelo 38,3,466.61,46,ACME Corp 46,4,Tienda Sucursal 4
2025-11-05,7,Producto Modelo 7,3,890.75,24,Globex 24,5,Tienda Online 5
2025-11-05,31,Producto Modelo 31,1,1051.87,87,Wayne Ent. 87,10,Tienda Sucursal 10
2025-11-05,11,Producto Modelo 11,3,271.39,64,Globex 64,8,Tienda Outlet 8
2025-11-05,39,Producto Modelo 39,3,818.21,87,Wayne Ent. 87,10,Tienda Sucursal 10
2025-11-06,35,Producto Modelo 35,2,1593.35,54,Wayne Ent. 54,5,Tienda Online 5
2025-11-06,44,Producto Modelo 44,3,331.77,100,Wayne Ent. 100,10,Tienda Sucursal 10
2025-11-06,8,Producto Modelo 8,1,1636.17,79,Globex 79,2,Tienda Sucursal 2
2025-11-06,36,Producto Modelo 36,2,516.39,59,Dunder Mifflin 59,3,Tienda Online 3
2025-11-06,50,Producto Modelo 50,2,801.81,17,Wayne Ent. 17,5,Tienda Online 5
2025-11-06,9,Producto Modelo 9,2,638.62,73,Globex 73,8,Tienda Outlet 8
2025-11-06,28,Producto Modelo 28,3,1082.48,41,Dunder Mifflin 41,8,Tienda Outlet 8
2025-11-07,6,Producto Modelo 6,1,1040.57,61,Wayne Ent. 61,9,Tienda Outlet 9
2025-11-07,9,Producto Modelo 9,3,638.62,44,Globex 44,2,Tienda Sucursal 2
2025-11-07,33,Producto Modelo 33,2,1312.75,91,Dunder Mifflin 91,1,Tienda Online 1
2025-11-07,3,Producto Modelo 3,1,1389.15,86,Dunder Mifflin 86,6,Tienda Sucursal 6
2025-11-07,11,Producto Modelo 11,3,271.39,83,Wayne Ent. 83,7,Tienda Sucursal 7
2025-11-07,43,Producto Modelo 43,3,852.46,71,ACME Corp 71,9,Tienda Outlet 9
2025-11-07,48,Producto Modelo 48,2,1675.08,64,Globex 64,6,Tienda Sucursal 6
2025-11-07,8,Producto Modelo 8,1,1636.17,5,Globex 5,4,Tienda Sucursal 4
2025-11-07,29,Producto Modelo 29,3,496.38,65,Dunder Mifflin 65,10,Tienda Sucursal 10
2025-11-07,38,Producto Modelo 38,2,466.61,7,Dunder Mifflin 7,8,Tienda Outlet 8
2025-11-08,30,Producto Modelo 30,3,532.83,9,Globex 9,9,Tienda Outlet 9
2025-11-08,40,Producto Modelo 40,1,219.02,10,Wayne Ent. 10,7,Tienda Sucursal 7
2025-11-08,24,Producto Modelo 24,1,1356.26,6,Wayne Ent. 6,2,Tienda Sucursal 2
2025-11-08,30,Producto Modelo 30,3,532.83,49,Globex 49,10,Tienda Sucursal 10
2025-11-08,48,Producto Modelo 48,3,1675.08,66,Wayne Ent. 66,3,Tienda Online 3
2025-11-08,22,Producto Modelo 22,1,950.08,49,Globex 49,8,Tienda Outlet 8
2025-11-08,13,Producto Modelo 13,3,-150.0,16,ACME Corp 16,5,Tienda Online 5
2025-11-08,20,Producto Modelo 20,1,534.57,3,Wayne Ent. 3,2,Tienda Sucursal 2
2025-11-08,26,Producto Modelo 26,3,1269.87,65,Dunder Mifflin 65,2,Tienda Sucursal 2
2025-11-08,49,Producto Modelo 49,3,99.19,88,Dunder Mifflin 88,4,Tienda Sucursal 4
2025-11-08,47,Producto Modelo 47,2,1071.38,18,Dunder Mifflin 18,10,Tienda Sucursal 10
2025-11-09,45,Producto Modelo 45,2,686.93,44,Globex 44,7,Tienda Sucursal 7
2025-11-09,6,Producto Modelo 6,2,1040.57,80,Globex 80,6,Tienda Sucursal 6
2025-11-09,9,Producto Modelo 9,2,638.62,30,ACME Corp 30,2,Tienda Sucursal 2
2025-11-09,36,Producto Modelo 36,2,516.39,75,Wayne Ent. 75,3,Tienda Online 3
2025-11-09,22,Producto Modelo 22,1,950.08,1,ACME Corp 1,5,Tienda Online 5
2025-11-09,15,Producto Modelo 15,1,1526.58,81,ACME Corp 81,2,Tienda Sucursal 2
2025-11-09,42,Producto Modelo 42,3,425.72,30,ACME Corp 30,4,Tienda Sucursal 4
2025-11-09,13,Producto Modelo 13,2,-150.0,50,Dunder Mifflin 50,10,Tienda Sucursal 10
2025-11-09,38,Producto Modelo 38,3,466.61,36,Globex 36,7,Tienda Sucursal 7
2025-11-09,36,Producto Modelo 36,1,516.39,9,Globex 9,5,Tienda Online 5
2025-11-09,44,Producto Modelo 44,3,331.77,52,Globex 52,7,Tienda Sucursal 7
2025-11-09,34,Producto Modelo 34,1,1571.22,21,ACME Corp 21,2,Tienda Sucursal 2
